topic,strategy,rank,tts,tts_tfidf,kis
389,s5,10,illeg technolog transfer what specif entiti have been accus sell product,entiti transfer illeg purpos specif indirectli technolog etc government relev formula,toshiba export nuclear technolog offici missil china p.r.c khan compani weapon
422,s5,1,art stolen,stolen relev,stolen museum
422,s5,2,art stolen forg,stolen relev forg,stolen museum art
422,s5,3,art stolen forg what,stolen relev forg art,stolen museum art paint
422,s5,4,art stolen forg what incid,stolen relev forg art mass,stolen museum art paint theft
422,s5,5,art stolen forg what incid have,stolen relev forg art mass etc,stolen museum art paint theft thiev
422,s5,6,art stolen forg what incid have been,stolen relev forg art mass etc reproduct,stolen museum art paint theft thiev artwork
422,s5,7,art stolen forg what incid have been instanc,stolen relev forg art mass etc reproduct pirat,stolen museum art paint theft thiev artwork galleri
422,s5,8,art stolen forg what incid have been instanc ani,stolen relev forg art mass etc reproduct pirat softwar,stolen museum art paint theft thiev artwork galleri work
422,s5,9,art stolen forg what incid have been instanc ani media,stolen relev forg art mass etc reproduct pirat softwar decor,stolen museum art paint theft thiev artwork galleri work recov
422,s5,10,art stolen forg what incid have been instanc ani media relev,stolen relev forg art mass etc reproduct pirat softwar decor incid,stolen museum art paint theft thiev artwork galleri work recov from
620,s5,1,franc nuclear,franc nuclear,test french
620,s5,2,franc nuclear test,franc nuclear document,test french nuclear
620,s5,3,franc nuclear test how,franc nuclear document protest,test french nuclear franc
620,s5,4,franc nuclear test how did,franc nuclear document protest test,test french nuclear franc chirac
620,s5,5,franc nuclear test how did respond,franc nuclear document protest test relev,test french nuclear franc chirac mururoa
620,s5,6,franc nuclear test how did respond protest,franc nuclear document protest test relev pacif,test french nuclear franc chirac mururoa greenpeac
620,s5,7,franc nuclear test how did respond protest against,franc nuclear document protest test relev pacif regard,test french nuclear franc chirac mururoa greenpeac atol
620,s5,8,franc nuclear test how did respond protest against it,franc nuclear document protest test relev pacif regard ani,test french nuclear franc chirac mururoa greenpeac atol pacif
620,s5,9,franc nuclear test how did respond protest against it south,franc nuclear document protest test relev pacif regard ani type,test french nuclear franc chirac mururoa greenpeac atol pacif polynesia
620,s5,10,franc nuclear test how did respond protest against it south pacif,franc nuclear document protest test relev pacif regard ani type contain,test french nuclear franc chirac mururoa greenpeac atol pacif polynesia protest
423,s5,1,milosev mirjana,mirjana markov,milosev serbia
423,s5,2,milosev mirjana markov,mirjana markov milosev,milosev serbia serbian
423,s5,3,milosev mirjana markov find,mirjana markov milosev relev,milosev serbia serbian belgrad
423,s5,4,milosev mirjana markov find refer,mirjana markov milosev relev mira,milosev serbia serbian belgrad kosovo
423,s5,5,milosev mirjana markov find refer wife,mirjana markov milosev relev mira wife,milosev serbia serbian belgrad kosovo mr
423,s5,6,milosev mirjana markov find refer wife ani,mirjana markov milosev relev mira wife mention,milosev serbia serbian belgrad kosovo mr markov
423,s5,7,milosev mirjana markov find refer wife ani mention,mirjana markov milosev relev mira wife mention serbian,milosev serbia serbian belgrad kosovo mr markov serb
423,s5,8,milosev mirjana markov find refer wife ani mention serbian,mirjana markov milosev relev mira wife mention serbian refer,milosev serbia serbian belgrad kosovo mr markov serb yugoslav
423,s5,9,milosev mirjana markov find refer wife ani mention serbian presid,mirjana markov milosev relev mira wife mention serbian refer nicknam,milosev serbia serbian belgrad kosovo mr markov serb yugoslav draskov
423,s5,10,milosev mirjana markov find refer wife ani mention serbian presid relev,mirjana markov milosev relev mira wife mention serbian refer nicknam specifi,milosev serbia serbian belgrad kosovo mr markov serb yugoslav draskov yugoslavia
347,s5,1,wildlif extinct,speci extinct,wildlif eleph
347,s5,2,wildlif extinct spot,speci extinct wildlif,wildlif eleph speci
347,s5,3,wildlif extinct spot owl,speci extinct wildlif prevent,wildlif eleph speci rhino
347,s5,4,wildlif extinct spot owl episod,speci extinct wildlif prevent countri,wildlif eleph speci rhino tiger
347,s5,5,wildlif extinct spot owl episod america,speci extinct wildlif prevent countri effort,wildlif eleph speci rhino tiger poacher
347,s5,6,wildlif extinct spot owl episod america highlight,speci extinct wildlif prevent countri effort owl,wildlif eleph speci rhino tiger poacher ivori
347,s5,7,wildlif extinct spot owl episod america highlight u.,speci extinct wildlif prevent countri effort owl demis,wildlif eleph speci rhino tiger poacher ivori anim
347,s5,8,wildlif extinct spot owl episod america highlight u. effort,speci extinct wildlif prevent countri effort owl demis u.,wildlif eleph speci rhino tiger poacher ivori anim panda
347,s5,9,wildlif extinct spot owl episod america highlight u. effort prevent,speci extinct wildlif prevent countri effort owl demis u. specifi,wildlif eleph speci rhino tiger poacher ivori anim panda poach
347,s5,10,wildlif extinct spot owl episod america highlight u. effort prevent speci,speci extinct wildlif prevent countri effort owl demis u. specifi relev,wildlif eleph speci rhino tiger poacher ivori anim panda poach endang
426,s5,1,law enforc,dog relev,dog polic
426,s5,2,law enforc dog,dog relev enforc,dog polic bomb
426,s5,3,law enforc dog provid,dog relev enforc handler,dog polic bomb secur
426,s5,4,law enforc dog provid inform,dog relev enforc handler inform,dog polic bomb secur said
426,s5,5,law enforc dog provid inform us,dog relev enforc handler inform law,dog polic bomb secur said snif
426,s5,6,law enforc dog provid inform us worldwid,dog relev enforc handler inform law worldwid,dog polic bomb secur said snif airport
426,s5,7,law enforc dog provid inform us worldwid purpos,dog relev enforc handler inform law worldwid item,dog polic bomb secur said snif airport search
426,s5,8,law enforc dog provid inform us worldwid purpos relev,dog relev enforc handler inform law worldwid item purpos,dog polic bomb secur said snif airport search offic
426,s5,9,law enforc dog provid inform us worldwid purpos relev item,dog relev enforc handler inform law worldwid item purpos specif,dog polic bomb secur said snif airport search offic explos
426,s5,10,law enforc dog provid inform us worldwid purpos relev item includ,dog relev enforc handler inform law worldwid item purpos specif train,dog polic bomb secur said snif airport search offic explos offici
427,s5,1,uv damag,uv damag,ozon ultraviolet
427,s5,2,uv damag ey,uv damag relev,ozon ultraviolet cataract
427,s5,3,uv damag ey find,uv damag relev document,ozon ultraviolet cataract ey
427,s5,4,uv damag ey find document,uv damag relev document discuss,ozon ultraviolet cataract ey radiat
427,s5,5,uv damag ey find document discuss,uv damag relev document discuss ocular,ozon ultraviolet cataract ey radiat skin
427,s5,6,uv damag ey find document discuss ultraviolet,uv damag relev document discuss ocular ey,ozon ultraviolet cataract ey radiat skin chemic
427,s5,7,uv damag ey find document discuss ultraviolet light,uv damag relev document discuss ocular ey melanoma,ozon ultraviolet cataract ey radiat skin chemic chlorofluorocarbon
427,s5,8,uv damag ey find document discuss ultraviolet light from,uv damag relev document discuss ocular ey melanoma cataract,ozon ultraviolet cataract ey radiat skin chemic chlorofluorocarbon sun
427,s5,9,uv damag ey find document discuss ultraviolet light from sun,uv damag relev document discuss ocular ey melanoma cataract ultraviolet,ozon ultraviolet cataract ey radiat skin chemic chlorofluorocarbon sun sunglass
427,s5,10,uv damag ey find document discuss ultraviolet light from sun can,uv damag relev document discuss ocular ey melanoma cataract ultraviolet treatment,ozon ultraviolet cataract ey radiat skin chemic chlorofluorocarbon sun sunglass deplet
307,s5,1,new hydroelectr,relev project,dam project
307,s5,2,new hydroelectr project,relev project hydroelectr,dam project china
307,s5,3,new hydroelectr project identifi,relev project hydroelectr reservoir,dam project china river
307,s5,4,new hydroelectr project identifi propos,relev project hydroelectr reservoir propos,dam project china river quebec
